,Nome da Música,link,album,letra,artista
78,Mais Uma Vez,/marisa-monte/mais-uma-vez.html,,"Mais uma vez Eu vou te deixar Mas eu volto logo pra te ver Vou com saudades no meu coração Mando notícias de algum lugar Eu sei que muitas vezes te fiz esperar demais Mas, mesmo na distância o meu pensamento voa longe demais Fico imaginando você sofrendo Na solidão Quando eu vou deitar penso em você Em seu quarto dormindo Ahhh! Longe de você meu bem Longe da alegria Longe de você meu bem Longe do nosso lar, mais uma vez",Marisa Monte
79,Maraçá,/marisa-monte/maraca.html,Barulhinho Bom: Uma Viagem Musical,"No meu filme Pinta baticum na mesa Alegria com cerveja Entidades e mações Mudo e surdo Encapados em capetas Língua que lambe ninfetas Lata maraçá e fome Gangazunga lobisomem Samirá que virá homem Rum pi lé rum É vendaval, é ilusão É eu e você no carnaval No carnaval E a glória de nada Me valeria Minha Atlântida Bahia Ilha de reuniões E agora já que tenho Companhia Talvez veja outro filme Lâmina mulher Maria Uma voz Que guia guia Bimotor que silencia Rum pi lé rum É vendaval é ilusão É eu e você no carnaval No carnaval Do you belive me",Marisa Monte
80,Maria de Verdade,/marisa-monte/maria-de-verdade.html,"Verde, Amarelo, Anil, Cor-De-Rosa e Carvão","Pousa-se toda Maria no varal das 22 fadas nuas lourinhas Fostes besouro Maria e a aba do Pierrot descosturou na bainha  Farinhar bem, derramar a canção Revirar trens, louco mover paixão Nas direções, programado e emoldurado Esperarei romântico  Sou a pessoa Maria Na água quente e boa gente tua Maria Voa quem voa Maria e a alma sempre boa sempre vou à Maria  Farinhar bem, derramar a canção Revirar trens, louco mover paixão Nas direções, programado e emoldurado Esperarei romântico  Tou vitimado no profundo poço na poça do mundo do céu amor vai chover Tua pessoa Maria Mesmo que doa Maria Tua pessoa Maria  Farinhar bem, derramar a canção Revirar trens, louco mover paixão Nas direções, programado e emoldurado Esperarei romântico  Tou vitimado no profundo poço na poça do mundo do céu amor vai chover Tua pessoa Maria Mesmo que doa Maria Tua pessoa Maria",Marisa Monte
81,Meu Canário,/marisa-monte/meu-canario.html,Universo ao Meu Redor,"Pela primeira vez, eu chorei Porque fui desprezado pelo meu amor O meu barraco agora ficou desarrumado O meu canário já nao canta, com certeza se desgostou Piu-piu, piu-piu, piu-piu Canta, meu canarinho, para amenizar a minha dor Piu-piu  Quando é noite de lua, eu saio pra rua para meditar O meu pinho faz tudo pra ver meu canário cantar No soluçar do vento No sussurro das folhagens No gemido dos coqueiros Pede a ele pra criar coragem Nem assim o meu canário canta E da minha garganta, um triste gemido sai Ui-ui, ai-ai Ui-ui, ai-ai",Marisa Monte
82,Mustaphá,/marisa-monte/mustapha.html,Mais,"Mustapha está por dentro Mustapha falou e disse Mustapha, há quanto tempo  'Que que 'cê acha, Mustapha ? Mustapha conhece o cara Mustapha, aquele abraço  Se você visse Mustapha Mustapha em grande estilo Mustapha, talvez viesse  Mustapha via satélite Seja bem-vindo agora Câmbio, Mustapha, câmbio   (fonte: site oficial)",Marisa Monte
83,Na Estrada,/marisa-monte/na-estrada.html,"Verde, Amarelo, Anil, Cor-De-Rosa e Carvão","Ela vai voltar, vai chegar E se demorar, I'll wait for you Ela vem, e ninguém mais bela Baby, I wanna be yours tonight  (2x) Sem botão, no tempo, no topo, no chão Em cada escada, a caminhada, (a pé) de caminhão Seu horário nunca é cedo aonde estou E quando escondo a minha olheira (é pra) colher amor  Sala sem ela tem janela Inclina, em cerca de atenção Ela vem, e ninguém mais Ela vem em minha direção  Sala sem ela tem janela Inclina em cerca de atenção Ela vem, e ninguém mais Bela vem em minha direção",Marisa Monte
84,Nada Tudo,/marisa-monte/nada-tudo.html,O Que Você Quer Saber De Verdade,"Nada, nada, nada Tudo, tudo, tudo Nada e tudo, eu não sei mais O que não é inteiro Nosso mundo vai de alma Com o pé na terra E no escuro se vê[2x]  Já se vê...  É o tempo do muito, do tanto Que eu vejo a nossa semelhança E todo o toque já é novidade Justos a um passo do distante A nossa diferença nos faz Iguais ao sabor Desse sal, doce sal Que tempera a nossa cidade Nossa luz, sal do céu Nos olha e mira, atira Dispara e se espalha em som",Marisa Monte
85,Não é Fácil,/marisa-monte/nao-e-facil.html,"Memórias, Crônicas e Declaraçoes de Amor","Não é fácil, não pensar em você Não é fácil, é estranho Não te contar meus planos, não te encontrar Todo dia de manhã enquanto eu tomo o meu café amargo É, ainda boto fé de um dia te ter ao meu lado Na verdade, eu preciso aprender Não é fácil, não é fácil  Onde você anda, onde está você? Toda a vez que eu saio me preparo para talvez te ver Na verdade eu preciso esquecer Não é fácil, não é fácil  Todo dia de manhã enquanto eu tomo o meu café amargo É, ainda boto fé de um dia te ter ao meu lado O que eu faço? O que eu posso fazer? Não é fácil, não é fácil  Se você quisesse ia ser tão legal Acho que eu seria mais feliz do que qualquer mortal Na verdade não consigo esquecer Não é fácil, é estranho",Marisa Monte
86,Não É Proibido,/marisa-monte/nao-e-proibido.html,,"Jujuba, bananada, pipoca, Cocada, queijadinha, sorvete, Chiclete, sundae de chocolate  Paçoca, mariola, quindim, Frumelo, doce de abóbora com coco, Bala juquinha, algodão doce, manjar  Venha pra cá, venha comigo, A hora é pra já, não é proibido, Vou te contar, tá divertido, Pode chegar  Uh, uh, uh Vai ser nesse fim de semana, Manda um e-mail para a Joana vir  Uh, uh, uh Não precisa bancar bacana, Fala para o Peixoto chegar aí  Traz todo mundo, Tá liberado, É so chegar  Traz toda gente Tá convidado, É pra dançar  Toda tristeza, Deixa lá fora, Chega pra cá",Marisa Monte
87,Não Vá Embora,/marisa-monte/nao-va-embora.html,"Memórias, Crônicas e Declaraçoes de Amor","E no meio de tanta gente eu encontrei você Entre tanta gente chata sem nenhuma graça, Você veio E eu que pensava que não ia me apaixonar Nunca mais na vida  Eu podia ficar feio só perdido Mas com você eu fico muito mais bonito Mais esperto E podia estar tudo agora dando errado pra mim Mas com você dá certo  Refrão: Por isso não vá embora Por isso não me deixe nunca nunca mais Por isso não vá, não vá embora Por isso não me deixe nunca nunca mais  Eu podia estar sofrendo, caído por aí Mas com você eu fico muito mais feliz Mais desperto Eu podia estar agora sem você Mas eu não quero, não quero  Refrão",Marisa Monte
88,Negro Gato,/marisa-monte/negro-gato.html,MM,Eu sou um Negro Gato de arrepiar Essa minha história é mesmo de amargar Só mesmo de um telhado aos outros desacato  Eu sou um Negro Gato 2x  Minha triste história  vou Ihes contar e depois de ouvi-la sei que vão chorar Há tempos que eu não sei o que é um bom prato  Eu sou um Negro Gato 2x  Sete vidas tenho para viver sete chances tenho para vencer mas se não comer acabo num buraco  Eu sou um Negro Gato 2x  Um dia lá no morro pobre de mim queriam minha pele para tamborim apavorado desapareci no mato  Eu sou um Negro Gato 2x,Marisa Monte
89,Nu Com a Minha Música,/marisa-monte/nu-com-a-minha-musica.html,Coleção,"Penso em ficar quieto um pouquinho Lá no meio do som Peço salamaleikum, carinho, bênção, axé, shalom Passo devagarinho o caminho Que vai de tom em tom Posso ficar pensando no que é bom  Vejo uma trilha clara pro meu Brasil, apesar da dor Vertigem visionária que não carece de seguidor Nu com a minha música, afora isso somente amor Vislumbro certas coisas de onde estou  Nu com meu violão, madrugada Nesse quarto de hotel Logo mais sai o ônibus pela estrada, embaixo do céu O estado de São Paulo é bonito Penso em você e eu Cheio dessa esperança que Deus deu  Quando eu cantar pra turba de Araçatuba, verei você Já em Barretos eu só via os operários do Abc Quando eu chegar em Americana, não sei o que vai ser Ás vezes é solitário viver  Deixo fluir tranquilo Naquilo tudo que não tem fim Eu que existindo tudo comigo, depende só de mim Vaca, manacá, nuvem, saudade Cana, café, capim Coragem grande é poder dizer sim Coragem grande é poder dizer sim Coragem grande é poder dizer sim",Marisa Monte
90,Nunca Mais,/marisa-monte/nunca-mais.html,,"Nunca mais vou gostar de você, nunca mais Nunca mais, entre nós não dá mais, nada mais Mas, se alguém perguntasse eu diria Queria, queria Muito mais, muito mais, muito mais, muito mais  Muito mais do que um sonho seria capaz Muito mais do que já nos sacia e apraz Mas depois de tamanha alegria Eu sei que eu sofreria Muito mais, muito mais, muito mais, muito mais  Nunca mais vou pensar em você, nunca mais Tanto faz um a mais entre tantos finais Eu não vou semear fantasias e melancolia Nunca mais, nunca mais, nunca mais, nunca mais  Meu amor Vou tentar deixar de lamentar saudade De você pra sempre Vou deixar de ter tristeza por não ter você",Marisa Monte
91,O Amor Não Sabe Esperar,/marisa-monte/o-amor-nao-sabe-esperar.html,,"Sopra leve o vento leste E encrespa o mar Eu ainda te espero chegar  Vem a noite Cai seu manto escuro devagar Eu ainda te espero chegar  Não telefone, não mande carta Não mande alguém me avisar Não vá pra longe, não me desaponte O amor não sabe esperar  Ficar só é a própria escravidão Ver você é ver na escuridão E quando o sol sair Pode te trazer pra mim  Abro a porta, enfeito a casa Deixo a luz entrar Eu ainda te espero chegar  Escrevo versos Rosas e incenso pra perfurmar Eu ainda te espero chegar  Estar só é a própria escravidão Ver você é ver na escuridão E quando o sol sair Tudo vai brilhar pra mim   By: LiiH.H",Marisa Monte
92,O Bonde do Dom,/marisa-monte/o-bonde-do-dom.html,Universo ao Meu Redor,Novo dia Sigo pensando em você Fico tão leve que não levo padecer Trabalho em samba e não posso reclamar Vivo cantando só para te tocar Todo dia Vivo pensando em casar Juntar as rimas como um pobre popular Subir na vida com você em meu altar Sigo tocando só para te cantar É o bonde do dom que me leva Os anjos que me carregam Os automóveis que me cercam Os santos que me projetam Nas asas do bem desse mundo Carregam um quintal lá no fundo A água do mar me bebe A sede de ti prossegue A sede de ti...,Marisa Monte
93,O Céu,/marisa-monte/o-ceu.html,"Verde, Amarelo, Anil, Cor-De-Rosa e Carvão","O céu vai tão longe está perto O céu fica em cima do teto O céu tem as quatro estações Escurece de noite, amanhece com o sol O céu serve a todos O céu ninguém pode pegar O céu cobre a terra e a lua Entra dentro do quarto, rua do avião Dentro do universo mora o céu O céu pára-quedas e saltos O céu vai do chão para o alto O céu sem começo nem fim Para sempre serei seu fã",Marisa Monte
94,O Que Me Importa,/marisa-monte/o-que-me-importa.html,"Memórias, Crônicas e Declaraçoes de Amor",O que me importa seu carinho agora Se é muito tarde para amar você O que me importa se você me adora Se já não há razão pra lhe querer  O que me importa ver você sofrer assim Se quando eu lhe quis você nem mesmo soube dar amor  O que me importa ver você chorando Se tantas vezes eu chorei também O que me importa sua voz chamando Se pra você jamais eu fui alguém  O que me importa essa tristeza em seu olhar Se o meu olhar tem mais tristezas pra chorar que o seu  O que me importa ver você tão triste Se triste fui e você nem ligou O que me importa o seu carinho agora Se para mim a vida terminou   (fonte: site oficial),Marisa Monte
95,O Que Se Quer,/marisa-monte/o-que-se-quer.html,O Que Você Quer Saber De Verdade,Vá Pode falar Pode escrever Eu vou me entregar No meu lugar  Quem não faria Diz que é loucura Diz que é besteira Mas eu não vou ligar Não tente entender  E o tempo dirá A sina é sonhar Eu pago pra ver Qual meu lugar  Que a vida é um dia Um dia sem culpa Um dia que passa Aonde a gente está  Mas se eu tenho Um tanto a perder Eu perco é o medo Do que a sorte lê  Sabe que quer Sabe quem tem O que se quer,Marisa Monte
96,O Que Você Quer Saber de Verdade,/marisa-monte/o-que-voce-quer-saber-de-verdade.html,O Que Você Quer Saber De Verdade,"Vai sem direção vai ser livre A tristeza não, não resiste Solte seus cabelos ao vento não olhe pra trás Ouça o barulhinho que o tempo no seu peito faz Faça sua dor dançar, atenção para escutar esse movimento que traz paz cada folha que cair, cada nuvem que passar Ouve a terra respirar pelas portas e janelas das casas Atenção para escutar o que você quer saber de verdade  Vai sem direção vai ser livre A tristeza não, não resiste Solte seus cabelos ao vento não olhe pra trás Ouça o barulhinho que o tempo no seu peito faz Faça sua dor dançar, atenção para escutar esse movimento que traz paz cada folha que cair, cada nuvem que passar Ouve a terra respirar pelas portas e janelas das casas Atenção para escutar o que você quer saber de verdade  Saber de verdade De verdade Saber de verdade De verdade",Marisa Monte
97,O Rio,/marisa-monte/o-rio.html,Infinito Particular,"Ouve o barulho do rio, meu filho Deixa esse som te embalar As folhas que caem no rio, meu filho Terminam nas águas do mar Quando amanhã por acaso faltar Uma alegria no seu coração Lembra do som dessas águas de lá Faz desse rio a sua oração Lembra, meu filho, passou, passará Essa certeza, a ciência nos dá Que vai chover quando o sol se cansar Para que flores não faltem",Marisa Monte
98,Onde Andarás,/marisa-monte/onde-andaras.html,,"Onde andarás nesta tarde vazia Tão clara e sem fim Enquanto o mar bate azul em Ipanema Em que bar, em que cinema te esqueces de mim Enquanto o mar bate azul em Ipanema Em que bar, em que cinema te esqueces… Eu sei, meu endereço apagaste do teu coração A cigarra do apartamento O chão de cimento existem em vão Não serve pra nada a escada, o elevador Já não serve pra nada a janela A cortina amarela, perdi meu amor E é por isso que eu saio pra rua Sem saber pra quê Na esperança talvez de que o acaso Por mero descaso me leve a você Na esperança talvez de que o acaso Por mero descaso Me leve… eu sei",Marisa Monte
99,Ontem Ao Luar,/marisa-monte/ontem-ao-luar.html,Compacto Simples Marisa Monte,"Ontem ao Luar  Ontem, ao luar, nós dois em plena solidão Tu me perguntaste o que era a dor de uma paixão Nada Respondi! Calmo assim fiquei! Mas, fitando o azul, do azul do céu A lua Azul eu te mostrei Mostrando-a a ti, dos olhos meus correr senti Uma nívea lágrima e, assim, te respondi: Fiquei a sorrir, por ter o prazer De ver a lágrima nos olhos a sofrer  A dor da paixão não tem explicação Como definir o que só sei sentir É mister sofrer, para se saber O que no peito o coração não quer dizer Pergunta ao luar, travesso e tão taful De noite a chorar na onda toda azul Pergunta ao luar, do mar à canção Qual o mistério que há na dor de uma paixão  Se tu desejas saber o que é o amor Sentir o seu calor O amaríssimo travor do seu dulçor Sobe o monte à beira mar, ao luar Ouve a onda sobre a areia a lacrimar Ouve o silêncio a falar na solidão De um calado coração, a penar A derramar, os prantos seus! Ouve o choro perenal, a dor silente, universal E a dor maior que é a dor de DEUS  Se tu queres mais saber a fonte dos meus ais, Põe o ouvido aqui na rósea flor do coração Ouve a inquietação da merencória pulsação. Busca saber qual a razão Por que ele vive, assim, tão triste, a suspirar. A palpitar em desesperação A teimar de amar um insensível coração Que a ninguém dirá no peito ingrato em que ele está Mas que ao sepulcro, fatalmente, o levará.",Marisa Monte
100,Pale Blue Eyes,/marisa-monte/pale-blue-eyes.html,"Verde, Amarelo, Anil, Cor-De-Rosa e Carvão","Sometimes I feel so happy Sometimes I feel so sad Sometimes I feel so happy But mostly you just make me mad Baby, you just make me mad  Linger on your pale blue eyes Linger on your pale blue eyes  Thought of you as my mountain top Thought of you as my peak A thought of you as everything I've had, but couldn't keep I've had, but couldn't keep  Linger on your pale blue eyes Linger on your pale blue eyes  Skip a life completely Stuff it in a cup They said, money is like us in time It lies, but can't stand up Down for you is up  Linger on your pale blue eyes Linger on your pale blue eyes  It was good what we did yesterday And I'd do it once again The fact that you are married Only proves you're my best friend But it's truly, truly a sin  Linger on your pale blue eyes Linger on your pale blue eyes  If I could make the world as pure And strange as what I see I'd put you in a mirror I'd put in front of me I'd put in front of me  Linger on your pale blue eyes",Marisa Monte
101,Panis Et Circenses,/marisa-monte/panis-et-circenses.html,Barulhinho Bom: Uma Viagem Musical,"Eu quis cantar Minha canção iluminada de sol Soltei os panos sobre os mastros no ar Soltei os tigres e os leões nos quintais Mas as pessoas da sala de jantar São ocupadas em nascer e morrer  Mandei fazer De puro aço luminoso punhal Para matar o meu amor e matei Às cinco horas na Avenida Central Mas as pessoas da sala de jantar São ocupadas em nascer e morrer  Mandei plantar Folhas de sonho no jardim do solar As folhas sabem procurar pelo sol E as raízes, procurar, procurar Mas as pessoas da sala de jantar Essas pessoas da sala de jantar São as pessoas da sala de jantar Mas as pessoas da sala de jantar São ocupadas em nascer e morrer",Marisa Monte
102,Para Mais Ninguém,/marisa-monte/para-mais-ninguem.html,Universo ao Meu Redor,Entre nós deve haver sinceridade Eu não sei o que é que você tem Que não me beija nem me procura Eu tenho medo de perder alguém De quem espero que aquela jura Não tenha ido para mais ninguém  O silêncio é uma tortura Alguma coisa se perdeu Você já não me olha como antes com ternura Só falta me dizer adeus Adeus,Marisa Monte
103,Para Ver As Meninas,/marisa-monte/para-ver-as-meninas.html,"Memórias, Crônicas e Declaraçoes de Amor",Silêncio por favor Enquanto esqueço um pouco a dor no peito Não diga nada sobre meus defeitos Eu não me lembro mais quem me deixou assim  Hoje eu quero apenas Uma pausa de mil compassos Para ver as meninas E nada mais nos braços  Só este amor assim descontraído Quem sabe de tudo não fale Quem não sabe nada se cale Se for preciso eu repito Porque hoje eu vou fazer Ao meu jeito eu vou fazer Um samba sobre o infinito,Marisa Monte
104,Paradeiro,/marisa-monte/paradeiro.html,,Haverá paradeiro Para o nosso desejo Dentro ou fora de um vício?  Uns preferem dinheiro Outros querem um passeio Perto do precipício.  Haverá paraíso sem perder o juízo e sem morrer?  Haverá pára-raio Para o nosso desmaio No momento preciso?  Uns vão de pára-quedas Outros juntam moedas antes do prejuízo  Num momento propício Haverá paradeiro para isso?  Haverá paradeiro Para o nosso desejo Dentro ou fora de nós?,Marisa Monte
105,Pedindo Pra Voltar,/marisa-monte/pedindo-pra-voltar.html,,"Fica me pedindo pra voltar Se quiser que eu volte, voltarei Mas eu só lhe peço uma coisa Não faça novamente o que me fez  Enciumava até do meu perfume E dos meus amigos também tinha ciumes Eu vou lhe beijar mais uma vez Não faça novamente o que me fez  Fica me pedindo pra voltar Se quiser que eu volte, voltarei Mas eu só lhe peço uma coisa Não faça novamente o que me fez  Se amava até o meu perfume E dos meus amigos também tinha ciumes Eu vou lhe beijar mais uma vez Não faça novamente o que me fez  Fica me pedindo pra voltar Se quiser que eu volte, voltarei Mas eu só lhe peço uma coisa Não faça novamente o que me fez  Enciumava até do meu perfume E dos meus amigos também tinha ciumes Eu vou lhe beijar mais uma vez Faça novamente o que me fez!",Marisa Monte
106,Pelo Tempo Que Durar,/marisa-monte/pelo-tempo-que-durar.html,Infinito Particular,Nada vai permanecer No estado em que está Eu só penso em ver você Eu só quero te encontrar  Geleiras vão derreter Estrelas vão se apagar E eu pensando em ter você Pelo tempo que durar  Coisas vão se transformar Para desaparecer E eu pensando em ficar A vida a te transcorrer E eu pensando em passar Pela vida com você,Marisa Monte
107,Perdão Você,/marisa-monte/perdao-voce.html,"Memórias, Crônicas e Declaraçoes de Amor",Cores imagens Cores imagens Cores imagens Cores  Originais As flores demais As cores e mais amores  Cores imagens Cores imagens Cores imagens Cores  Originais As flores demais As cores e mais amores  Não me ensina a morrer Que eu não quero Há diferença abstinente No prosseguir da gente Sei que a tendência Anda nas frestas No decidir da mente É como se perder de Deus E eu não quero  Eu não quero me perder Eu não quero te perder Perdao você  Eu não quero me perder Eu não quero te perder Perdao você,Marisa Monte
108,"Perdoa, Meu Amor",/marisa-monte/perdoa-meu-amor.html,Universo ao Meu Redor,"Perdoa, meu amor, perdoa Perdoa, eu bem sei que errei Perdoa, meu amor, perdoa Perdoa se lhe magoei  A minha vida era só melancolia Até você me aparecer um dia Como se fosse uma rosa fugidia Fez dos meus sonhos esta louca fantasia  Ainda sinto o seu perfume encantador E nos meus lábios, os teus beijos sedutores Perdoa, meu amor, perdoa Perdoa se me tens amor",Marisa Monte
109,Pernambucobucolismo,/marisa-monte/pernambucobucolismo.html,Infinito Particular,"Eu vou fazer Um movimento, amor Uma canção para inventar o nosso amor Eu vou fazer Uma revolução Eu vou pra Londres, vou pra longe Sei que vou Onde luar Não há igual aqui Igual aqui não há Outro lugar Eu sinto bucolismo Eu sinto bucolismo Pernambucobucolismo Pernambucobucolismo Pernambucobucolismo",Marisa Monte
110,Pétalas Esquecidas,/marisa-monte/petalas-esquecidas.html,Universo ao Meu Redor,"Nasceu em meu jardim uma linda rosa perfumada Tão bela e delicada como a natureza Saltitam lindas borboletas cheias de esplendor Mostrando e admirando a sua beleza  E lindos arvoredos verdes em volta dos canteiros Fazendo largas sombras sobre o roseiral E é perfumada a primavera com todo esplendor Mostrando a natureza todo o seu valor que Deus criou  Eu não pude resistir à tentação Que a rosa provocou em mim, esta grande paixão Fui ao jardim e colhi a linda flor E presenteei ao meu primeiro amor  Hoje a linda rosa são pétalas esquecidas Foi o meu primeiro amor que atravessou na minha vida E a rosa murchou, senti tanta dor Morreu o meu primeiro amor",Marisa Monte
111,Pra Ser Sincero,/marisa-monte/pra-ser-sincero.html,Infinito Particular,"Eu era tão feliz E não sabia, amor Fiz tudo o que eu quis Confesso a minha dor E era tão real Que eu só fazia fantasia E não fazia mal E agora é tanto amor Me abrace como foi Te adoro e você vem comigo Aonde quer que eu voe E o que passou, calou E o que virá, dirá E só ao seu lado, seu telhado Me faz feliz de novo O tempo vai passar E tudo vai entrar no jeito certo de nós dois As coisas são assim E se será, será Pra ser sincero, meu remédio é te amar, te amar Não pense, por favor Que eu não sei dizer Que é amor tudo o que eu sinto longe de você  E agora é tanto amor Me abrace como foi Te adoro e você vem comigo Aonde quer que eu vôe E o que passou, calou E o que virá, dirá E só ao seu lado, seu telhado Me faz feliz de novo O tempo vai passar E tudo vai entrar no jeito certo de nós dois As coisas são assim E se será, será Pra ser sincero, meu remédio é te amar, te amar Não pense, por favor Que eu não sei dizer Que é amor tudo o que eu sinto longe de você",Marisa Monte
112,Preciso Me Encontrar,/marisa-monte/preciso-me-encontrar.html,MM,"Deixe-me ir, preciso andar vou por aí a procurar rir pra não chorar quero assistir ao sol nascer ver as àguas dos rios correr ouvir os pássaros cantar eu quero nascer, quero viver  deixe-me ir preciso andar vou por aí a procurar rir pra não chorar se alguém por mim perguntar diga que eu só vou voltar quando eu me encontrar quero assistir ao sol nascer ver as águas do rio correr ouvir os pássaros cantar eu quero nascer, quero viver deixe-me ir, preciso andar vou por aí a procurar rir pra não chorar   (fonte: site oficial)",Marisa Monte
113,Quatro Paredes,/marisa-monte/quatro-paredes.html,Universo ao Meu Redor,"Eu só não te convido pra dançar Porque eu quero encontrar com você em particular Há tempos tento encontrar um bom momento Alguma ocasião propícia Pra que eu possa pegar sua mão, olhar nos olhos teus Seria bom, quatro paredes, eu, você e Deus  Procuro explicar o meu sentimento E só consigo encontrar Palavras que não existem no dicionário Você podia entender meu vocabulário Decifrar meus sinais, seria bom  Eu só não te convido pra dançar Porque o assunto que eu quero contigo é em particular Há tempos tento encontrar um bom momento Alguma ocasião propícia Pra que eu possa pegar sua mão, olhar nos olhos teus Seria bom, quatro paredes, eu, você e Deus  Procuro explicar o meu sentimento E só consigo encontrar Palavras que não existem no dicionário Você podia entender meu vocabulário Decifrar meus sinais, seria bom",Marisa Monte
114,Quem Foi,/marisa-monte/quem-foi.html,Infinito Particular,Marisa Monte - Quem foi   Quem foi que me deixou No limite do amor Entre o lar e a morada Eu estou entre o adeus E a contrapartida  No meio do fio Na corda bamba é o amor Entre risos nervosos Tenho os olhos meus Sobre os sonhos teus  Deixa o coração Ter a mania de insistir em ser feliz Se o amor é o corte e a cicatriz Pra que tanto medo Se esse é o nosso jeito de culpar o desejo   F.F.,Marisa Monte
115,Rosa,/marisa-monte/rosa.html,Mais,"Tu és divina e graciosa, estátua majestosa Do amor, por Deus esculturada E formada com ardor Da alma da mais linda flor de mais ativo olor Que na vida é preferida pelo beija-flor Se Deus me fora tão clemente aqui neste ambiente De luz, formada numa tela deslumbrante e bela Teu coração, junto ao meu lanceado Pregado e crucificado sobre a rósea cruz do arfante peito teu   Tu és a forma ideal, estátua magistral Oh alma perenal do meu primeiro amor, sublime amor Tu és de Deus a soberana flor Tu és de Deus a criação Que em todo coração sepultas um amor O riso, a fé, a dor em sândalos olentes cheios de sabor Em vozes tão dolentes como um sonho em flor És láctea estrela, és mãe da realeza És tudo enfim que tem de belo Em todo resplendor da santa natureza   Perdão se ouso confessar-te, eu hei de sempre amar-te Oh flor, meu peito não resiste Oh meu Deus, o quanto é triste A incerteza de um amor que mais me faz penar em esperar Em conduzir-te um dia ao pé do altar Jurar aos pés do Onipotente em preces comoventes De dor, e receber a unção da tua gratidão Depois de remir meus desejos em nuvens de beijos Hei de envolver-te até meu padecer de todo fenecer",Marisa Monte
116,Sábado a Noite,/marisa-monte/sabado-a-noite.html,,"No sábado à noite Os sonhos se levantam Pra acender a cidade  Desejos tomam o corpo Amores pedem fontes De prazer e paixão  Quanta promessa A cada lugar Tanto primeiro beijo Pra dar  Se produzir, fantasiar Até que o sol esconda Toda a festa E vem o sono",Marisa Monte
117,Samba e Amor,/marisa-monte/samba-e-amor.html,,Eu faço samba e amor até mais tar......de E tenho muito sono de manhã Escuto a correria da cidade que arde E apressa o dia de amanhã De madrugada a gente inda se a.........ma E a fábrica começa a buzinar O trânsito contorna a nossa cama - reclama Do nosso eterno espreguiçar No colo da benvinda companheira No corpo do bendito violão Eu faço samba e amor a noite inteira Não tenho a quem prestar satisfação Eu faço samba e amor até mais tar......de E tenho muito mais o que fazer Escuto a correria da cidade - que alarde Será que é tão difícil amanhecer? Não sei se preguiçoso ou se covarde Debaixo do meu cobertor de lã  Eu faço samba e amor até mais tarde E tenho muito sono de manhã,Marisa Monte
118,Satisfeito,/marisa-monte/satisfeito.html,Universo ao Meu Redor,"Você me deixou satisfeito Nunca vi deixar alguém assim Você me livrou do preconceito de partir Agora me sinto feliz aqui  Quem foi que disse que é impossível ser feliz sozinho Vivo tranquilo, a liberdade é quem me faz carinho No meu caminho não tem pedras nem espinhos  Eu durmo sereno e acordo Com o canto dos passarinhos Eu durmo sereno e acordo Com o canto dos passarinhos  Lá-laiá, laiá",Marisa Monte
119,Segue o Seco,/marisa-monte/segue-o-seco.html,Barulhinho Bom: Uma Viagem Musical,A boiada seca Na enxurrada seca A trovoada seca Na enxada seca Segue o seco sem sacar que o caminho é seco Sem sacar que o espinho é seco Sem sacar que seco é o Ser Sol Sem sacar que algum espinho seco secará E a água que sacar será um tiro seco E secará o seu destino seca  Ô chuva vem me dizer Se posso ir lá em cima prá derramar você Ó chuva preste atenção Se o povo lá de cima vive na solidão Se acabar não acostumando Se acabar parado e calado Se acabar baixinho chorando E se acabar meio abandonado Pode ser lágrimas de São Pedro Ou talvez um grande amor chorando Pode ser o desabotoar do céu Pode ser um coco derramando,Marisa Monte
120,Seja Feliz,/marisa-monte/seja-feliz.html,O Que Você Quer Saber De Verdade,Seja feliz Com seu país Seja feliz Sem raiz  Seja feliz Com seu irmão Seja feliz Sem razão  Tão longa a estrada Tão longa a sina Tão curta a vida Tão largo o céu Tão largo o mar Tão curta a vida Curta a vida  Seja legal Com seu amor Seja legal Sem pudor  Seja gentil Com sua figura Seja gentil Sem frescura  Tão longa a estrada Tão longa a sina Tão curta a vida Tão largo o céu Tão largo o mar Tão curta a vida Curta a vida,Marisa Monte
121,Sono Come Tu Mi Vuoi,/marisa-monte/sono-come-tu-mi-vuoi.html,,Sono Come tu me vuoi Ti amo Come non ho amato mai Lo sono La sola Che possa Capire Tutto quello che c'é da capire in te Forse Se tu baciassi me Forse Capiresti meglio che Lo sono la sola Che tu Possa amare Non lo vedi che sono a due passi Da te E non sai quanto bene ti ho dato E non sai quanto amore sprecato Aspettando in silenzio che tu Ti accorgessi di me Per capire Quello che gia sai Che sono Sono come tu me vuoi Come tu me vuoi Come tu me vuoi Come tu me vuoi Come tu me vuoi,Marisa Monte
122,Sou Seu Sabiá,/marisa-monte/sou-seu-sabia.html,"Memórias, Crônicas e Declaraçoes de Amor","Se o mundo for desabar sobre a sua cama E o medo se aconchegar sob o seu lençol E se você sem dormir tremer ao nascer do sol Escute a voz de quem ama ela chega aí Você pode estar tristíssimo no seu quarto Que eu sempre terei meu jeito de consolar É só ter alma de ouvir, e coração de escutar E nunca me farto do uníssono com a vida Eu sou, sou sua sabiá Não importa onde for vou te catar Te vou cantar te vou te vou te vou te vou Eu sou, sou sua sabiá O que eu tenho eu te dou E tenho a dar Só tenho a voz cantar, cantar, cantar, cantar ",Marisa Monte
